"country","year","age_group","gender","education","status","sector_group","population"
"Kenya",2027,"15-24","male","tertiary","employed","Agriculture",6920
"Kenya",2027,"15-24","male","tertiary","employed","Industry",4364
"Kenya",2027,"15-24","male","tertiary","employed","Services",13933
"Kenya",2027,"15-24","male","tertiary","inactive",NA,283429
"Kenya",2027,"15-24","male","tertiary","student",NA,18326
"Kenya",2027,"15-24","male","tertiary","unemployed",NA,15040
"Kenya",2027,"25-35","female","no","employed","Agriculture",126485
"Kenya",2027,"25-35","female","no","employed","Industry",48650
"Kenya",2027,"25-35","female","no","employed","Services",76980
"Kenya",2027,"25-35","female","no","inactive",NA,59205
"Kenya",2027,"25-35","female","no","student",NA,7703
"Kenya",2027,"25-35","female","no","unemployed",NA,8819
"Kenya",2027,"25-35","female","primary","employed","Agriculture",228930
"Kenya",2027,"25-35","female","primary","employed","Industry",94281
"Kenya",2027,"25-35","female","primary","employed","Services",173773
"Kenya",2027,"25-35","female","primary","inactive",NA,54169
"Kenya",2027,"25-35","female","primary","student",NA,9417
"Kenya",2027,"25-35","female","primary","unemployed",NA,18756
"Kenya",2027,"25-35","female","secondary","employed","Agriculture",788921
"Kenya",2027,"25-35","female","secondary","employed","Industry",264228
"Kenya",2027,"25-35","female","secondary","employed","Services",1711793
"Kenya",2027,"25-35","female","secondary","inactive",NA,319263
"Kenya",2027,"25-35","female","secondary","student",NA,69504
"Kenya",2027,"25-35","female","secondary","unemployed",NA,111576
"Kenya",2027,"25-35","female","tertiary","employed","Agriculture",66003
"Kenya",2027,"25-35","female","tertiary","employed","Industry",66698
"Kenya",2027,"25-35","female","tertiary","employed","Services",433888
"Kenya",2027,"25-35","female","tertiary","inactive",NA,43874
"Kenya",2027,"25-35","female","tertiary","student",NA,64544
"Kenya",2027,"25-35","female","tertiary","unemployed",NA,29291
"Kenya",2027,"25-35","male","no","employed","Agriculture",212597
"Kenya",2027,"25-35","male","no","employed","Industry",49813
"Kenya",2027,"25-35","male","no","employed","Services",75943
"Kenya",2027,"25-35","male","no","inactive",NA,28023
"Kenya",2027,"25-35","male","no","student",NA,5182
"Kenya",2027,"25-35","male","no","unemployed",NA,11408
"Kenya",2027,"25-35","male","primary","employed","Agriculture",200324
"Kenya",2027,"25-35","male","primary","employed","Industry",120073
"Kenya",2027,"25-35","male","primary","employed","Services",143783
"Kenya",2027,"25-35","male","primary","inactive",NA,19140
"Kenya",2027,"25-35","male","primary","student",NA,8048
"Kenya",2027,"25-35","male","primary","unemployed",NA,16910
"Kenya",2027,"25-35","male","secondary","employed","Agriculture",755068
"Kenya",2027,"25-35","male","secondary","employed","Industry",720718
"Kenya",2027,"25-35","male","secondary","employed","Services",1436779
"Kenya",2027,"25-35","male","secondary","inactive",NA,105183
"Kenya",2027,"25-35","male","secondary","student",NA,100616
"Kenya",2027,"25-35","male","secondary","unemployed",NA,106848
"Kenya",2027,"25-35","male","tertiary","employed","Agriculture",95753
"Kenya",2027,"25-35","male","tertiary","employed","Industry",114102
"Kenya",2027,"25-35","male","tertiary","employed","Services",376893
"Kenya",2027,"25-35","male","tertiary","inactive",NA,6016
"Kenya",2027,"25-35","male","tertiary","student",NA,110104
"Kenya",2027,"25-35","male","tertiary","unemployed",NA,25295
"Kenya",2028,"15-24","female","no","employed","Agriculture",33575
"Kenya",2028,"15-24","female","no","employed","Industry",17338
"Kenya",2028,"15-24","female","no","employed","Services",21589
"Kenya",2028,"15-24","female","no","inactive",NA,27127
"Kenya",2028,"15-24","female","no","student",NA,45138
"Kenya",2028,"15-24","female","no","unemployed",NA,6061
"Kenya",2028,"15-24","female","primary","employed","Agriculture",73295
"Kenya",2028,"15-24","female","primary","employed","Industry",34324
"Kenya",2028,"15-24","female","primary","employed","Services",73380
"Kenya",2028,"15-24","female","primary","inactive",NA,31134
"Kenya",2028,"15-24","female","primary","student",NA,232671
"Kenya",2028,"15-24","female","primary","unemployed",NA,23453
"Kenya",2028,"15-24","female","secondary","employed","Agriculture",450731
"Kenya",2028,"15-24","female","secondary","employed","Industry",170488
"Kenya",2028,"15-24","female","secondary","employed","Services",1006027
"Kenya",2028,"15-24","female","secondary","inactive",NA,901496
"Kenya",2028,"15-24","female","secondary","student",NA,2088825
"Kenya",2028,"15-24","female","secondary","unemployed",NA,281938
"Kenya",2028,"15-24","female","tertiary","employed","Agriculture",15369
"Kenya",2028,"15-24","female","tertiary","employed","Industry",12410
"Kenya",2028,"15-24","female","tertiary","employed","Services",79746
"Kenya",2028,"15-24","female","tertiary","inactive",NA,160539
"Kenya",2028,"15-24","female","tertiary","student",NA,48271
"Kenya",2028,"15-24","female","tertiary","unemployed",NA,25717
"Kenya",2028,"15-24","male","no","employed","Agriculture",44610
"Kenya",2028,"15-24","male","no","employed","Industry",13838
"Kenya",2028,"15-24","male","no","employed","Services",37924
"Kenya",2028,"15-24","male","no","inactive",NA,66939
"Kenya",2028,"15-24","male","no","student",NA,57315
"Kenya",2028,"15-24","male","no","unemployed",NA,5723
"Kenya",2028,"15-24","male","primary","employed","Agriculture",41460
"Kenya",2028,"15-24","male","primary","employed","Industry",31277
"Kenya",2028,"15-24","male","primary","employed","Services",67028
"Kenya",2028,"15-24","male","primary","inactive",NA,112378
"Kenya",2028,"15-24","male","primary","student",NA,181165
"Kenya",2028,"15-24","male","primary","unemployed",NA,11632
"Kenya",2028,"15-24","male","secondary","employed","Agriculture",523046
"Kenya",2028,"15-24","male","secondary","employed","Industry",457693
"Kenya",2028,"15-24","male","secondary","employed","Services",880456
"Kenya",2028,"15-24","male","secondary","inactive",NA,209787
"Kenya",2028,"15-24","male","secondary","student",NA,2541728
"Kenya",2028,"15-24","male","secondary","unemployed",NA,280152
"Kenya",2028,"15-24","male","tertiary","employed","Agriculture",10953
"Kenya",2028,"15-24","male","tertiary","employed","Industry",6919
"Kenya",2028,"15-24","male","tertiary","employed","Services",21279
"Kenya",2028,"15-24","male","tertiary","inactive",NA,297562
"Kenya",2028,"15-24","male","tertiary","student",NA,9636
"Kenya",2028,"15-24","male","tertiary","unemployed",NA,10289
"Kenya",2028,"25-35","female","no","employed","Agriculture",117720
"Kenya",2028,"25-35","female","no","employed","Industry",47601
"Kenya",2028,"25-35","female","no","employed","Services",71373
"Kenya",2028,"25-35","female","no","inactive",NA,57824
"Kenya",2028,"25-35","female","no","student",NA,7416
"Kenya",2028,"25-35","female","no","unemployed",NA,8561
"Kenya",2028,"25-35","female","primary","employed","Agriculture",225950
"Kenya",2028,"25-35","female","primary","employed","Industry",96336
"Kenya",2028,"25-35","female","primary","employed","Services",170434
"Kenya",2028,"25-35","female","primary","inactive",NA,56256
"Kenya",2028,"25-35","female","primary","student",NA,9370
"Kenya",2028,"25-35","female","primary","unemployed",NA,19098
"Kenya",2028,"25-35","female","secondary","employed","Agriculture",793308
"Kenya",2028,"25-35","female","secondary","employed","Industry",278135
"Kenya",2028,"25-35","female","secondary","employed","Services",1779543
"Kenya",2028,"25-35","female","secondary","inactive",NA,345278
"Kenya",2028,"25-35","female","secondary","student",NA,72118
"Kenya",2028,"25-35","female","secondary","unemployed",NA,117715
"Kenya",2028,"25-35","female","tertiary","employed","Agriculture",65325
"Kenya",2028,"25-35","female","tertiary","employed","Industry",69999
"Kenya",2028,"25-35","female","tertiary","employed","Services",456212
"Kenya",2028,"25-35","female","tertiary","inactive",NA,49934
"Kenya",2028,"25-35","female","tertiary","student",NA,67892
"Kenya",2028,"25-35","female","tertiary","unemployed",NA,30784
"Kenya",2028,"25-35","male","no","employed","Agriculture",205801
"Kenya",2028,"25-35","male","no","employed","Industry",48781
"Kenya",2028,"25-35","male","no","employed","Services",71577
"Kenya",2028,"25-35","male","no","inactive",NA,28991
"Kenya",2028,"25-35","male","no","student",NA,4971
"Kenya",2028,"25-35","male","no","unemployed",NA,11281
"Kenya",2028,"25-35","male","primary","employed","Agriculture",200889
"Kenya",2028,"25-35","male","primary","employed","Industry",121703
"Kenya",2028,"25-35","male","primary","employed","Services",141045
"Kenya",2028,"25-35","male","primary","inactive",NA,21226
"Kenya",2028,"25-35","male","primary","student",NA,8060
"Kenya",2028,"25-35","male","primary","unemployed",NA,17199
"Kenya",2028,"25-35","male","secondary","employed","Agriculture",772145
"Kenya",2028,"25-35","male","secondary","employed","Industry",757951
"Kenya",2028,"25-35","male","secondary","employed","Services",1468126
"Kenya",2028,"25-35","male","secondary","inactive",NA,121629
"Kenya",2028,"25-35","male","secondary","student",NA,103969
"Kenya",2028,"25-35","male","secondary","unemployed",NA,111926
"Kenya",2028,"25-35","male","tertiary","employed","Agriculture",98740
"Kenya",2028,"25-35","male","tertiary","employed","Industry",121673
"Kenya",2028,"25-35","male","tertiary","employed","Services",393542
"Kenya",2028,"25-35","male","tertiary","inactive",NA,9118
"Kenya",2028,"25-35","male","tertiary","student",NA,115917
"Kenya",2028,"25-35","male","tertiary","unemployed",NA,26593
"Kenya",2029,"15-24","female","no","employed","Agriculture",19834
"Kenya",2029,"15-24","female","no","employed","Industry",13004
"Kenya",2029,"15-24","female","no","employed","Services",12404
"Kenya",2029,"15-24","female","no","inactive",NA,29936
"Kenya",2029,"15-24","female","no","student",NA,57214
"Kenya",2029,"15-24","female","no","unemployed",NA,7705
"Kenya",2029,"15-24","female","primary","employed","Agriculture",57404
"Kenya",2029,"15-24","female","primary","employed","Industry",33121
"Kenya",2029,"15-24","female","primary","employed","Services",56513
"Kenya",2029,"15-24","female","primary","inactive",NA,30800
"Kenya",2029,"15-24","female","primary","student",NA,255587
"Kenya",2029,"15-24","female","primary","unemployed",NA,25024
"Kenya",2029,"15-24","female","secondary","employed","Agriculture",457812
"Kenya",2029,"15-24","female","secondary","employed","Industry",175947
"Kenya",2029,"15-24","female","secondary","employed","Services",1023906
"Kenya",2029,"15-24","female","secondary","inactive",NA,922637
"Kenya",2029,"15-24","female","secondary","student",NA,2132202
"Kenya",2029,"15-24","female","secondary","unemployed",NA,282078
"Kenya",2029,"15-24","female","tertiary","employed","Agriculture",22268
"Kenya",2029,"15-24","female","tertiary","employed","Industry",16476
"Kenya",2029,"15-24","female","tertiary","employed","Services",102743
"Kenya",2029,"15-24","female","tertiary","inactive",NA,157493
"Kenya",2029,"15-24","female","tertiary","student",NA,33663
"Kenya",2029,"15-24","female","tertiary","unemployed",NA,24074
"Kenya",2029,"15-24","male","no","employed","Agriculture",39837
"Kenya",2029,"15-24","male","no","employed","Industry",12635
"Kenya",2029,"15-24","male","no","employed","Services",34262
"Kenya",2029,"15-24","male","no","inactive",NA,64764
"Kenya",2029,"15-24","male","no","student",NA,57410
"Kenya",2029,"15-24","male","no","unemployed",NA,6121
"Kenya",2029,"15-24","male","primary","employed","Agriculture",30598
"Kenya",2029,"15-24","male","primary","employed","Industry",23471
"Kenya",2029,"15-24","male","primary","employed","Services",49634
"Kenya",2029,"15-24","male","primary","inactive",NA,120587
"Kenya",2029,"15-24","male","primary","student",NA,201040
"Kenya",2029,"15-24","male","primary","unemployed",NA,13469
"Kenya",2029,"15-24","male","secondary","employed","Agriculture",531640
"Kenya",2029,"15-24","male","secondary","employed","Industry",478941
"Kenya",2029,"15-24","male","secondary","employed","Services",899555
"Kenya",2029,"15-24","male","secondary","inactive",NA,219573
"Kenya",2029,"15-24","male","secondary","student",NA,2575026
"Kenya",2029,"15-24","male","secondary","unemployed",NA,283270
"Kenya",2029,"15-24","male","tertiary","employed","Agriculture",13554
"Kenya",2029,"15-24","male","tertiary","employed","Industry",8528
"Kenya",2029,"15-24","male","tertiary","employed","Services",25435
"Kenya",2029,"15-24","male","tertiary","inactive",NA,312053
"Kenya",2029,"15-24","male","tertiary","student",NA,4158
"Kenya",2029,"15-24","male","tertiary","unemployed",NA,7536
"Kenya",2029,"25-35","female","no","employed","Agriculture",108995
"Kenya",2029,"25-35","female","no","employed","Industry",46448
"Kenya",2029,"25-35","female","no","employed","Services",65837
"Kenya",2029,"25-35","female","no","inactive",NA,56472
"Kenya",2029,"25-35","female","no","student",NA,7129
"Kenya",2029,"25-35","female","no","unemployed",NA,8236
"Kenya",2029,"25-35","female","primary","employed","Agriculture",222848
"Kenya",2029,"25-35","female","primary","employed","Industry",98636
"Kenya",2029,"25-35","female","primary","employed","Services",167068
"Kenya",2029,"25-35","female","primary","inactive",NA,58300
"Kenya",2029,"25-35","female","primary","student",NA,9320
"Kenya",2029,"25-35","female","primary","unemployed",NA,19417
"Kenya",2029,"25-35","female","secondary","employed","Agriculture",796387
"Kenya",2029,"25-35","female","secondary","employed","Industry",292392
"Kenya",2029,"25-35","female","secondary","employed","Services",1847186
"Kenya",2029,"25-35","female","secondary","inactive",NA,372264
"Kenya",2029,"25-35","female","secondary","student",NA,74736
"Kenya",2029,"25-35","female","secondary","unemployed",NA,123921
"Kenya",2029,"25-35","female","tertiary","employed","Agriculture",64427
"Kenya",2029,"25-35","female","tertiary","employed","Industry",73258
"Kenya",2029,"25-35","female","tertiary","employed","Services",478447
"Kenya",2029,"25-35","female","tertiary","inactive",NA,56219
"Kenya",2029,"25-35","female","tertiary","student",NA,71191
"Kenya",2029,"25-35","female","tertiary","unemployed",NA,32417
"Kenya",2029,"25-35","male","no","employed","Agriculture",198967
"Kenya",2029,"25-35","male","no","employed","Industry",47746
"Kenya",2029,"25-35","male","no","employed","Services",67362
"Kenya",2029,"25-35","male","no","inactive",NA,29847
"Kenya",2029,"25-35","male","no","student",NA,4849
"Kenya",2029,"25-35","male","no","unemployed",NA,11104
"Kenya",2029,"25-35","male","primary","employed","Agriculture",201306
"Kenya",2029,"25-35","male","primary","employed","Industry",123388
"Kenya",2029,"25-35","male","primary","employed","Services",138376
"Kenya",2029,"25-35","male","primary","inactive",NA,23352
"Kenya",2029,"25-35","male","primary","student",NA,8122
"Kenya",2029,"25-35","male","primary","unemployed",NA,17477
"Kenya",2029,"25-35","male","secondary","employed","Agriculture",788170
"Kenya",2029,"25-35","male","secondary","employed","Industry",796415
